symbol,timestamp,open,high,low,close,volume,transactions
O:SPXW241104P05640000,1730490300000,1.9,2.1,1.9,2.05,108,8
O:SPXW241104P05640000,1730490600000,2.08,2.55,2.08,2.44,168,34
O:SPXW241104P05640000,1730490900000,1.95,2.37,1.83,2.1,122,36
O:SPXW241104P05640000,1730491200000,2.19,2.25,1.85,2.25,17,11
O:SPXW241104P05640000,1730491500000,2.27,2.27,2.15,2.15,30,6
O:SPXW241104P05640000,1730491800000,1.99,2.05,1.98,2.05,11,8
O:SPXW241104P05640000,1730730600000,0.7,0.97,0.55,0.95,627,126
O:SPXW241104P05640000,1730730900000,0.95,1.8,0.87,1.19,856,243
O:SPXW241104P05640000,1730731200000,1.15,1.15,0.75,0.75,307,123
O:SPXW241104P05640000,1730731500000,0.8,0.85,0.65,0.65,219,80
O:SPXW241104P05640000,1730731800000,0.7,1.02,0.7,0.7,164,77
O:SPXW241104P05640000,1730732100000,0.75,0.8,0.6,0.6,150,34
O:SPXW241104P05640000,1730732400000,0.6,0.71,0.5,0.57,274,68
O:SPXW241104P05640000,1730732700000,0.57,0.6,0.45,0.57,192,63
O:SPXW241104P05640000,1730733000000,0.55,0.58,0.5,0.5,48,22
O:SPXW241104P05640000,1730733300000,0.52,0.52,0.4,0.45,80,49
O:SPXW241104P05640000,1730733600000,0.45,0.45,0.3,0.31,78,36
O:SPXW241104P05640000,1730733900000,0.35,0.4,0.3,0.3,49,13
O:SPXW241104P05640000,1730734200000,0.35,0.37,0.3,0.35,98,23
O:SPXW241104P05640000,1730734500000,0.32,0.4,0.3,0.4,130,35
O:SPXW241104P05640000,1730734800000,0.37,0.4,0.3,0.35,33,13
O:SPXW241104P05640000,1730735100000,0.34,0.45,0.3,0.32,16,9
O:SPXW241104P05640000,1730735400000,0.25,0.3,0.25,0.27,34,7
O:SPXW241104P05640000,1730735700000,0.27,0.3,0.25,0.26,24,11
O:SPXW241104P05640000,1730736000000,0.27,0.33,0.27,0.3,107,24
O:SPXW241104P05640000,1730736300000,0.32,0.32,0.32,0.32,2,1
O:SPXW241104P05640000,1730736600000,0.25,0.27,0.22,0.25,49,22
O:SPXW241104P05640000,1730736900000,0.26,0.32,0.2,0.32,66,19
O:SPXW241104P05640000,1730737200000,0.3,0.35,0.3,0.34,8,8
O:SPXW241104P05640000,1730737500000,0.35,0.35,0.25,0.25,519,21
O:SPXW241104P05640000,1730737800000,0.3,0.42,0.3,0.35,107,41
O:SPXW241104P05640000,1730738100000,0.38,0.47,0.35,0.45,88,34
O:SPXW241104P05640000,1730738400000,0.45,0.7,0.42,0.65,338,111
O:SPXW241104P05640000,1730738700000,0.6,0.9,0.57,0.72,192,103
O:SPXW241104P05640000,1730739000000,0.78,0.83,0.65,0.72,114,52
O:SPXW241104P05640000,1730739300000,0.8,0.97,0.55,0.6,347,100
O:SPXW241104P05640000,1730739600000,0.6,0.7,0.55,0.67,137,39
O:SPXW241104P05640000,1730739900000,0.7,1.11,0.65,1.0,580,124
O:SPXW241104P05640000,1730740200000,1.05,1.05,0.55,0.65,185,113
O:SPXW241104P05640000,1730740500000,0.6,0.6,0.45,0.5,120,41
O:SPXW241104P05640000,1730740800000,0.4,0.45,0.3,0.3,135,39
O:SPXW241104P05640000,1730741100000,0.32,0.35,0.25,0.3,64,25
O:SPXW241104P05640000,1730741400000,0.27,0.3,0.2,0.27,80,34
O:SPXW241104P05640000,1730741700000,0.25,0.25,0.2,0.22,65,33
O:SPXW241104P05640000,1730742000000,0.25,0.25,0.22,0.22,33,10
O:SPXW241104P05640000,1730742300000,0.22,0.25,0.15,0.17,49,14
O:SPXW241104P05640000,1730742600000,0.17,0.2,0.15,0.15,41,12
O:SPXW241104P05640000,1730742900000,0.2,0.2,0.16,0.2,45,20
O:SPXW241104P05640000,1730743200000,0.17,0.22,0.17,0.22,37,24
O:SPXW241104P05640000,1730743500000,0.17,0.35,0.17,0.25,118,29
O:SPXW241104P05640000,1730743800000,0.17,0.2,0.1,0.2,56,14
O:SPXW241104P05640000,1730744100000,0.15,0.15,0.12,0.15,27,12
O:SPXW241104P05640000,1730744400000,0.12,0.15,0.1,0.12,45,15
O:SPXW241104P05640000,1730744700000,0.1,0.15,0.1,0.12,13,9
O:SPXW241104P05640000,1730745000000,0.12,0.15,0.1,0.12,307,42
O:SPXW241104P05640000,1730745300000,0.12,0.12,0.09,0.12,39,19
O:SPXW241104P05640000,1730745600000,0.12,0.12,0.05,0.1,150,32
O:SPXW241104P05640000,1730745900000,0.1,0.1,0.07,0.1,47,24
O:SPXW241104P05640000,1730746200000,0.07,0.1,0.07,0.07,10,5
O:SPXW241104P05640000,1730746500000,0.05,0.1,0.05,0.1,19,7
O:SPXW241104P05640000,1730746800000,0.1,0.1,0.07,0.07,60,24
O:SPXW241104P05640000,1730747100000,0.07,0.07,0.05,0.07,33,8
O:SPXW241104P05640000,1730747400000,0.07,0.07,0.07,0.07,6,4
O:SPXW241104P05640000,1730747700000,0.07,0.1,0.07,0.07,30,14
O:SPXW241104P05640000,1730748000000,0.05,0.07,0.05,0.07,7,5
O:SPXW241104P05640000,1730748300000,0.07,0.07,0.07,0.07,34,8
O:SPXW241104P05640000,1730748600000,0.1,0.15,0.07,0.07,143,26
O:SPXW241104P05640000,1730748900000,0.07,0.07,0.05,0.05,15,6
O:SPXW241104P05640000,1730749200000,0.07,0.1,0.05,0.07,19,8
O:SPXW241104P05640000,1730749500000,0.05,0.1,0.05,0.05,35,18
O:SPXW241104P05640000,1730749800000,0.07,0.07,0.05,0.07,22,10
O:SPXW241104P05640000,1730750100000,0.07,0.1,0.05,0.07,46,20
O:SPXW241104P05640000,1730750400000,0.07,0.1,0.05,0.05,68,34
O:SPXW241104P05640000,1730750700000,0.05,0.05,0.05,0.05,24,12
O:SPXW241104P05640000,1730751000000,0.05,0.05,0.05,0.05,5,2
O:SPXW241104P05640000,1730751300000,0.05,0.05,0.05,0.05,2,1
O:SPXW241104P05640000,1730751600000,0.05,0.05,0.05,0.05,1,1
O:SPXW241104P05640000,1730751900000,0.05,0.05,0.05,0.05,1,1
O:SPXW241104P05640000,1730752500000,0.05,0.05,0.05,0.05,21,4
O:SPXW241104P05640000,1730752800000,0.05,0.05,0.05,0.05,5,1
O:SPXW241104P05640000,1730753400000,0.05,0.05,0.05,0.05,15,1
O:SPXW241104P05640000,1730753700000,0.05,0.05,0.05,0.05,2,2
O:SPXW241104P05740000,1730122200000,14.56,14.56,13.92,13.92,4,4
O:SPXW241104P05740000,1730123100000,15.57,15.95,15.57,15.95,2,2
O:SPXW241104P05740000,1730123700000,15.77,15.77,15.77,15.77,2,1
O:SPXW241104P05740000,1730124000000,16.1,16.1,16.1,16.1,2,1
O:SPXW241104P05740000,1730124300000,15.21,15.21,15.21,15.21,1,1
O:SPXW241104P05740000,1730126700000,14.52,14.52,14.52,14.52,1,1
O:SPXW241104P05740000,1730127300000,14.95,14.95,14.95,14.95,43,1
O:SPXW241104P05740000,1730127900000,15.4,15.93,15.4,15.93,22,2
O:SPXW241104P05740000,1730128200000,14.8,14.8,14.8,14.8,6,1
O:SPXW241104P05740000,1730128800000,15.25,15.25,15.1,15.1,2,2
O:SPXW241104P05740000,1730129100000,15.19,15.19,15.19,15.19,1,1
O:SPXW241104P05740000,1730130300000,16.5,16.5,16.5,16.5,10,1
O:SPXW241104P05740000,1730130900000,16.98,16.98,16.98,16.98,1,1
O:SPXW241104P05740000,1730131200000,17.7,17.7,17.7,17.7,5,1
O:SPXW241104P05740000,1730134800000,16.4,16.4,16.4,16.4,8,1
O:SPXW241104P05740000,1730135100000,15.87,15.87,15.64,15.64,7,4
O:SPXW241104P05740000,1730136000000,15.37,15.37,15.37,15.37,1,1
O:SPXW241104P05740000,1730138400000,15.08,15.08,15.08,15.08,4,1
O:SPXW241104P05740000,1730139600000,15.1,15.1,15.1,15.1,2,1
O:SPXW241104P05740000,1730141400000,14.9,14.9,14.9,14.9,2,2
O:SPXW241104P05740000,1730141700000,14.7,14.7,14.7,14.7,2,2
O:SPXW241104P05740000,1730142000000,15.3,15.3,15.3,15.3,2,2
O:SPXW241104P05740000,1730142600000,15.8,15.8,15.8,15.8,2,1
O:SPXW241104P05740000,1730142900000,16.0,16.0,16.0,16.0,2,1
O:SPXW241104P05740000,1730143500000,14.9,14.9,14.9,14.9,1,1
O:SPXW241104P05740000,1730144400000,14.9,14.9,14.9,14.9,2,1
O:SPXW241104P05740000,1730145000000,16.0,16.64,16.0,16.64,4,2
O:SPXW241104P05740000,1730145300000,17.1,17.1,17.1,17.1,15,1
O:SPXW241104P05740000,1730208600000,20.5,22.69,20.5,22.69,7,5
O:SPXW241104P05740000,1730209200000,23.03,23.03,23.03,23.03,10,1
O:SPXW241104P05740000,1730209500000,19.9,19.9,19.9,19.9,18,1
O:SPXW241104P05740000,1730209800000,18.8,18.8,18.8,18.8,2,1
O:SPXW241104P05740000,1730210400000,17.95,17.95,17.27,17.27,9,2
O:SPXW241104P05740000,1730214600000,14.93,14.93,14.93,14.93,1,1
O:SPXW241104P05740000,1730217000000,14.32,14.32,14.32,14.32,1,1
O:SPXW241104P05740000,1730220300000,13.5,13.5,13.5,13.5,14,1
O:SPXW241104P05740000,1730220900000,12.63,12.63,12.63,12.63,1,1
O:SPXW241104P05740000,1730221500000,11.6,11.6,11.53,11.53,3,3
O:SPXW241104P05740000,1730221800000,11.7,11.7,11.33,11.33,2,2
O:SPXW241104P05740000,1730223600000,13.0,13.0,13.0,13.0,2,1
O:SPXW241104P05740000,1730225400000,12.5,12.5,12.5,12.5,1,1
O:SPXW241104P05740000,1730226900000,11.3,11.3,11.3,11.3,1,1
O:SPXW241104P05740000,1730227200000,10.65,10.65,10.65,10.65,5,1
O:SPXW241104P05740000,1730228100000,11.2,11.3,11.2,11.3,7,3
O:SPXW241104P05740000,1730229600000,11.7,11.7,11.7,11.7,1,1
O:SPXW241104P05740000,1730231700000,14.1,14.1,14.1,14.1,4,1
O:SPXW241104P05740000,1730232000000,12.7,12.7,12.7,12.7,5,1
O:SPXW241104P05740000,1730232600000,11.72,11.72,11.72,11.72,1,1
O:SPXW241104P05740000,1730295300000,13.93,13.93,13.83,13.83,11,2
O:SPXW241104P05740000,1730295600000,15.02,16.2,15.02,16.2,3,2
O:SPXW241104P05740000,1730295900000,16.69,16.69,16.2,16.2,4,2
O:SPXW241104P05740000,1730296200000,12.6,12.6,12.6,12.6,1,1
O:SPXW241104P05740000,1730297400000,10.05,10.05,9.92,9.92,2,2
O:SPXW241104P05740000,1730297700000,9.7,9.7,9.7,9.7,2,1
O:SPXW241104P05740000,1730298000000,9.8,9.8,9.48,9.48,2,2
O:SPXW241104P05740000,1730298900000,9.67,9.67,9.67,9.67,2,1
O:SPXW241104P05740000,1730299200000,9.8,9.8,9.8,9.8,1,1
O:SPXW241104P05740000,1730301900000,9.11,9.11,9.11,9.11,2,1
O:SPXW241104P05740000,1730303400000,8.75,8.75,8.75,8.75,1,1
O:SPXW241104P05740000,1730304900000,9.27,9.4,9.27,9.4,4,4
O:SPXW241104P05740000,1730306400000,9.6,9.6,9.6,9.6,2,1
O:SPXW241104P05740000,1730309700000,12.8,12.8,12.8,12.8,1,1
O:SPXW241104P05740000,1730310000000,12.39,12.39,12.39,12.39,2,2
O:SPXW241104P05740000,1730311200000,12.6,12.6,12.6,12.6,1,1
O:SPXW241104P05740000,1730312400000,11.22,11.22,10.86,10.86,61,10
O:SPXW241104P05740000,1730313600000,11.57,11.57,11.57,11.57,4,1
O:SPXW241104P05740000,1730314800000,12.7,12.7,12.7,12.7,3,3
O:SPXW241104P05740000,1730318700000,12.86,12.86,12.86,12.86,3,1
O:SPXW241104P05740000,1730319000000,15.28,15.28,15.28,15.28,3,3
O:SPXW241104P05740000,1730381400000,24.05,27.8,24.05,27.8,23,4
O:SPXW241104P05740000,1730381700000,24.9,24.9,23.3,23.3,17,3
O:SPXW241104P05740000,1730382000000,23.27,23.3,23.27,23.3,2,2
O:SPXW241104P05740000,1730382300000,28.09,32.1,28.09,31.83,6,6
O:SPXW241104P05740000,1730382600000,31.0,31.0,31.0,31.0,6,1
O:SPXW241104P05740000,1730382900000,27.78,29.7,27.78,29.4,19,5
O:SPXW241104P05740000,1730383200000,30.0,31.18,30.0,31.18,28,8
O:SPXW241104P05740000,1730383500000,32.2,32.2,32.2,32.2,1,1
O:SPXW241104P05740000,1730383800000,36.21,36.21,35.58,36.0,13,3
O:SPXW241104P05740000,1730384100000,34.54,34.54,30.36,30.71,80,14
O:SPXW241104P05740000,1730384400000,31.6,32.13,30.32,31.18,16,5
O:SPXW241104P05740000,1730384700000,31.98,37.9,31.98,37.9,28,11
O:SPXW241104P05740000,1730385000000,38.0,38.2,35.75,36.6,108,24
O:SPXW241104P05740000,1730385300000,36.63,37.21,36.5,37.08,76,18
O:SPXW241104P05740000,1730385600000,37.5,37.84,36.94,37.84,104,11
O:SPXW241104P05740000,1730385900000,41.0,41.0,40.9,40.9,2,2
O:SPXW241104P05740000,1730386200000,42.43,42.43,41.95,41.95,5,4
O:SPXW241104P05740000,1730387100000,46.05,46.05,42.85,42.97,5,5
O:SPXW241104P05740000,1730387400000,42.54,42.54,42.54,42.54,1,1
O:SPXW241104P05740000,1730387700000,41.9,42.1,41.65,41.65,4,4
O:SPXW241104P05740000,1730388600000,42.7,42.7,42.7,42.7,1,1
O:SPXW241104P05740000,1730388900000,42.97,42.97,42.97,42.97,2,1
O:SPXW241104P05740000,1730389800000,44.12,44.12,44.12,44.12,2,1
O:SPXW241104P05740000,1730390100000,44.31,44.31,42.43,42.43,12,2
O:SPXW241104P05740000,1730390400000,41.3,41.6,41.3,41.4,160,10
O:SPXW241104P05740000,1730390700000,40.5,40.5,40.19,40.19,8,6
O:SPXW241104P05740000,1730391000000,39.8,39.83,38.16,38.23,175,19
O:SPXW241104P05740000,1730391600000,36.42,36.53,36.42,36.53,4,3
O:SPXW241104P05740000,1730391900000,37.4,37.4,37.4,37.4,5,1
O:SPXW241104P05740000,1730392200000,39.13,39.13,39.13,39.13,2,1
O:SPXW241104P05740000,1730393100000,36.25,36.25,36.1,36.1,10,2
O:SPXW241104P05740000,1730393700000,37.75,37.75,37.75,37.75,6,1
O:SPXW241104P05740000,1730394000000,36.13,36.13,34.57,34.57,14,4
O:SPXW241104P05740000,1730394300000,35.22,35.22,35.11,35.2,9,6
O:SPXW241104P05740000,1730395800000,39.26,39.26,39.26,39.26,1,1
O:SPXW241104P05740000,1730396100000,41.02,41.02,41.02,41.02,1,1
O:SPXW241104P05740000,1730396400000,42.45,42.45,42.43,42.43,5,2
O:SPXW241104P05740000,1730397600000,45.36,45.36,45.36,45.36,6,6
O:SPXW241104P05740000,1730397900000,44.2,44.55,44.2,44.55,60,4
O:SPXW241104P05740000,1730398200000,42.15,42.15,42.15,42.15,10,1
O:SPXW241104P05740000,1730399100000,43.65,43.65,41.85,41.85,32,6
O:SPXW241104P05740000,1730400000000,46.54,46.54,46.54,46.54,1,1
O:SPXW241104P05740000,1730400600000,45.27,45.27,43.63,43.73,26,4
O:SPXW241104P05740000,1730401500000,38.0,38.3,38.0,38.3,35,2
O:SPXW241104P05740000,1730401800000,41.0,41.0,41.0,41.0,1,1
O:SPXW241104P05740000,1730402400000,37.0,37.0,36.7,36.7,16,3
O:SPXW241104P05740000,1730402700000,37.85,37.95,37.85,37.95,8,2
O:SPXW241104P05740000,1730403600000,41.96,41.96,41.96,41.96,1,1
O:SPXW241104P05740000,1730403900000,39.32,39.32,36.1,36.35,10,4
O:SPXW241104P05740000,1730404200000,35.7,35.7,35.7,35.7,15,2
O:SPXW241104P05740000,1730404500000,44.98,44.98,44.32,44.32,8,2
O:SPXW241104P05740000,1730404800000,47.63,47.63,47.63,47.63,3,3
O:SPXW241104P05740000,1730405400000,50.04,50.04,50.04,50.04,6,1
O:SPXW241104P05740000,1730467800000,28.19,28.19,25.03,25.03,6,3
O:SPXW241104P05740000,1730468100000,25.34,26.7,23.2,23.2,40,16
O:SPXW241104P05740000,1730468400000,23.25,23.46,21.6,22.0,31,15
O:SPXW241104P05740000,1730468700000,23.1,23.1,20.7,21.28,45,12
O:SPXW241104P05740000,1730469000000,21.0,21.0,19.53,19.53,38,11
O:SPXW241104P05740000,1730469300000,20.05,20.2,19.7,19.7,26,8
O:SPXW241104P05740000,1730469600000,19.61,21.5,18.65,20.43,91,24
O:SPXW241104P05740000,1730469900000,20.9,20.9,16.2,17.2,20,11
O:SPXW241104P05740000,1730470200000,15.8,16.4,13.7,13.89,54,16
O:SPXW241104P05740000,1730470500000,12.63,13.21,11.9,11.92,62,14
O:SPXW241104P05740000,1730470800000,11.89,12.27,11.4,11.71,51,11
O:SPXW241104P05740000,1730471100000,11.45,11.45,10.7,10.7,56,9
O:SPXW241104P05740000,1730471400000,10.6,11.8,10.37,11.8,18,9
O:SPXW241104P05740000,1730471700000,11.6,12.9,11.4,12.1,153,22
O:SPXW241104P05740000,1730472000000,11.76,17.25,11.76,15.0,149,36
O:SPXW241104P05740000,1730472300000,15.1,18.2,15.1,16.0,56,16
O:SPXW241104P05740000,1730472600000,16.6,17.6,16.4,17.1,5,5
O:SPXW241104P05740000,1730472900000,16.09,16.09,12.7,12.7,47,10
O:SPXW241104P05740000,1730473200000,12.18,12.18,11.7,11.7,45,6
O:SPXW241104P05740000,1730473500000,13.05,13.67,13.05,13.67,23,2
O:SPXW241104P05740000,1730473800000,12.1,12.1,10.7,10.7,6,6
O:SPXW241104P05740000,1730474100000,10.6,11.5,10.0,11.5,19,4
O:SPXW241104P05740000,1730474400000,11.95,12.3,11.0,11.0,56,15
O:SPXW241104P05740000,1730474700000,10.68,10.68,9.5,9.5,5,3
O:SPXW241104P05740000,1730475000000,9.92,10.03,9.92,10.03,6,5
O:SPXW241104P05740000,1730475300000,10.7,11.0,10.61,11.0,8,4
O:SPXW241104P05740000,1730475600000,10.8,11.1,10.4,11.1,4,4
O:SPXW241104P05740000,1730475900000,12.0,13.5,12.0,13.3,10,5
O:SPXW241104P05740000,1730476200000,13.4,15.2,13.4,14.3,21,10
O:SPXW241104P05740000,1730476500000,15.27,15.27,14.39,14.81,18,7
O:SPXW241104P05740000,1730476800000,14.1,14.2,12.9,13.0,32,9
O:SPXW241104P05740000,1730477100000,13.4,13.4,12.3,12.3,21,11
O:SPXW241104P05740000,1730477400000,12.7,12.7,12.7,12.7,6,4
O:SPXW241104P05740000,1730477700000,14.45,14.45,12.9,12.9,4,2
O:SPXW241104P05740000,1730478000000,14.98,14.98,14.98,14.98,20,1
O:SPXW241104P05740000,1730478300000,14.8,15.8,14.6,15.3,5,5
O:SPXW241104P05740000,1730478600000,15.09,15.09,13.4,13.4,16,7
O:SPXW241104P05740000,1730478900000,12.55,13.5,12.55,13.28,18,4
O:SPXW241104P05740000,1730479200000,13.0,17.7,13.0,17.0,17,11
O:SPXW241104P05740000,1730479500000,17.5,18.0,15.08,15.08,59,11
O:SPXW241104P05740000,1730479800000,16.1,16.3,15.5,16.0,20,7
O:SPXW241104P05740000,1730480100000,16.2,18.0,16.2,17.2,38,12
O:SPXW241104P05740000,1730480400000,16.08,17.6,16.08,16.8,40,16
O:SPXW241104P05740000,1730480700000,18.2,21.1,17.8,19.9,58,24
O:SPXW241104P05740000,1730481000000,20.4,20.7,17.0,17.2,61,20
O:SPXW241104P05740000,1730481300000,17.0,17.0,15.43,15.43,41,19
O:SPXW241104P05740000,1730481600000,15.2,15.2,13.38,13.38,51,15
O:SPXW241104P05740000,1730481900000,14.2,14.2,13.1,13.4,46,15
O:SPXW241104P05740000,1730482200000,14.5,19.5,14.5,19.5,136,23
O:SPXW241104P05740000,1730482500000,20.36,23.0,20.0,20.8,120,50
O:SPXW241104P05740000,1730482800000,21.83,23.3,21.3,23.23,98,37
O:SPXW241104P05740000,1730483100000,22.7,23.9,21.5,22.7,18,17
O:SPXW241104P05740000,1730483400000,21.3,21.3,18.8,19.2,169,54
O:SPXW241104P05740000,1730483700000,19.38,23.6,19.35,23.5,116,52
O:SPXW241104P05740000,1730484000000,24.7,24.7,20.7,21.2,142,55
O:SPXW241104P05740000,1730484300000,21.1,26.1,21.1,24.3,180,50
O:SPXW241104P05740000,1730484600000,24.9,25.71,24.3,24.4,45,20
O:SPXW241104P05740000,1730484900000,25.1,25.5,22.64,22.64,28,12
O:SPXW241104P05740000,1730485200000,24.12,25.8,20.9,20.9,17,10
O:SPXW241104P05740000,1730485500000,19.89,21.37,19.89,21.1,125,12
O:SPXW241104P05740000,1730485800000,21.31,22.5,20.7,20.7,15,13
O:SPXW241104P05740000,1730486100000,20.45,21.2,19.6,19.6,74,8
O:SPXW241104P05740000,1730486400000,20.1,20.2,19.5,20.2,35,12
O:SPXW241104P05740000,1730486700000,19.5,19.9,17.58,19.8,76,18
O:SPXW241104P05740000,1730487000000,18.6,19.8,17.7,19.5,92,16
O:SPXW241104P05740000,1730487300000,20.3,20.6,18.74,18.84,63,26
O:SPXW241104P05740000,1730487600000,18.95,20.4,18.6,19.48,49,18
O:SPXW241104P05740000,1730487900000,19.0,19.18,15.8,16.0,111,30
O:SPXW241104P05740000,1730488200000,15.53,17.1,15.53,15.7,84,14
O:SPXW241104P05740000,1730488500000,16.18,16.9,15.6,15.6,32,14
O:SPXW241104P05740000,1730488800000,15.7,17.05,15.53,16.2,81,29
O:SPXW241104P05740000,1730489100000,17.9,21.6,16.9,21.5,86,36
O:SPXW241104P05740000,1730489400000,21.6,22.9,20.95,21.71,154,26
O:SPXW241104P05740000,1730489700000,21.5,23.4,21.5,23.4,126,17
O:SPXW241104P05740000,1730490000000,22.1,22.1,18.49,21.0,150,33
O:SPXW241104P05740000,1730490300000,21.5,23.0,20.52,22.55,27,13
O:SPXW241104P05740000,1730490600000,22.0,27.2,22.0,24.68,83,56
O:SPXW241104P05740000,1730490900000,21.6,25.78,21.6,23.0,59,26
O:SPXW241104P05740000,1730491200000,23.0,23.0,21.7,22.6,25,7
O:SPXW241104P05740000,1730491500000,23.14,23.14,22.53,22.53,3,3
O:SPXW241104P05740000,1730491800000,21.5,21.5,21.18,21.18,4,2
O:SPXW241104P05740000,1730730600000,19.64,26.9,18.97,26.9,195,47
O:SPXW241104P05740000,1730730900000,25.23,34.1,24.94,29.4,82,40
O:SPXW241104P05740000,1730731200000,28.7,29.18,20.7,20.75,103,53
O:SPXW241104P05740000,1730731500000,21.25,21.27,17.97,18.2,96,45
O:SPXW241104P05740000,1730731800000,18.4,23.8,18.4,20.48,98,36
O:SPXW241104P05740000,1730732100000,20.4,20.4,17.0,17.0,100,39
O:SPXW241104P05740000,1730732400000,15.87,18.72,15.06,16.9,182,30
O:SPXW241104P05740000,1730732700000,16.47,17.17,13.87,17.17,125,50
O:SPXW241104P05740000,1730733000000,16.6,17.7,15.66,16.8,96,48
O:SPXW241104P05740000,1730733300000,16.88,16.88,14.1,14.8,137,38
O:SPXW241104P05740000,1730733600000,14.01,15.0,10.0,11.0,231,71
O:SPXW241104P05740000,1730733900000,10.7,13.4,10.1,11.7,412,158
O:SPXW241104P05740000,1730734200000,11.56,13.62,10.9,12.6,277,106
O:SPXW241104P05740000,1730734500000,13.1,15.05,11.5,14.92,244,108
O:SPXW241104P05740000,1730734800000,14.1,15.32,11.89,12.5,204,83
O:SPXW241104P05740000,1730735100000,12.0,16.1,10.9,11.0,237,86
O:SPXW241104P05740000,1730735400000,11.1,12.3,10.7,11.0,162,60
O:SPXW241104P05740000,1730735700000,11.3,13.5,11.2,13.5,188,72
O:SPXW241104P05740000,1730736000000,13.0,14.5,12.31,13.1,172,75
O:SPXW241104P05740000,1730736300000,13.25,14.11,11.7,12.4,116,47
O:SPXW241104P05740000,1730736600000,12.0,12.0,9.9,11.2,192,84
O:SPXW241104P05740000,1730736900000,11.2,14.5,10.8,13.7,355,120
O:SPXW241104P05740000,1730737200000,13.8,16.4,13.3,16.3,195,92
O:SPXW241104P05740000,1730737500000,15.8,16.87,15.1,16.2,150,69
O:SPXW241104P05740000,1730737800000,16.6,21.7,16.6,21.7,296,116
O:SPXW241104P05740000,1730738100000,21.43,26.4,21.3,26.4,53,34
O:SPXW241104P05740000,1730738400000,27.75,32.64,25.58,30.1,217,57
O:SPXW241104P05740000,1730738700000,31.42,35.8,31.42,35.14,63,19
O:SPXW241104P05740000,1730739000000,35.48,35.59,33.49,33.49,19,10
O:SPXW241104P05740000,1730739300000,35.0,40.4,35.0,35.8,53,23
O:SPXW241104P05740000,1730739600000,35.0,38.6,34.93,38.4,8,6
O:SPXW241104P05740000,1730739900000,38.0,44.75,38.0,44.0,111,16
O:SPXW241104P05740000,1730740200000,44.09,44.09,36.2,36.2,28,6
O:SPXW241104P05740000,1730740500000,36.58,36.68,35.39,35.39,9,4
O:SPXW241104P05740000,1730740800000,34.19,34.19,28.57,28.6,26,12
O:SPXW241104P05740000,1730741100000,25.72,25.79,24.3,25.5,133,17
O:SPXW241104P05740000,1730741400000,23.7,26.08,23.6,24.6,8,6
O:SPXW241104P05740000,1730741700000,21.3,23.01,21.3,23.0,26,11
O:SPXW241104P05740000,1730742300000,21.0,21.3,19.49,19.49,20,10
O:SPXW241104P05740000,1730742600000,18.4,20.27,17.39,19.48,32,11
O:SPXW241104P05740000,1730742900000,19.39,19.92,18.31,19.92,74,15
O:SPXW241104P05740000,1730743200000,20.47,23.0,18.0,22.6,38,26
O:SPXW241104P05740000,1730743500000,22.0,31.0,22.0,28.2,25,13
O:SPXW241104P05740000,1730743800000,25.5,25.5,17.9,20.0,45,9
O:SPXW241104P05740000,1730744100000,20.0,20.31,16.66,18.33,25,11
O:SPXW241104P05740000,1730744400000,18.65,18.65,15.42,16.73,57,26
O:SPXW241104P05740000,1730744700000,16.7,20.2,16.2,20.2,24,11
O:SPXW241104P05740000,1730745000000,20.33,20.6,18.66,18.66,20,20
O:SPXW241104P05740000,1730745300000,17.3,18.7,16.4,16.86,25,18
O:SPXW241104P05740000,1730745600000,16.7,16.83,15.04,15.69,35,16
O:SPXW241104P05740000,1730745900000,15.02,15.45,13.4,14.0,28,17
O:SPXW241104P05740000,1730746200000,13.87,15.82,13.87,15.7,22,17
O:SPXW241104P05740000,1730746500000,15.75,17.88,15.31,17.88,39,16
O:SPXW241104P05740000,1730746800000,16.32,17.0,15.75,15.75,15,9
O:SPXW241104P05740000,1730747100000,16.5,16.5,12.8,14.3,37,22
O:SPXW241104P05740000,1730747400000,14.7,15.37,13.3,13.35,32,12
O:SPXW241104P05740000,1730747700000,13.9,15.82,13.9,15.3,40,12
O:SPXW241104P05740000,1730748000000,15.6,16.4,14.8,16.4,45,20
O:SPXW241104P05740000,1730748300000,15.4,20.3,14.9,19.6,63,26
O:SPXW241104P05740000,1730748600000,20.1,21.15,15.13,15.13,46,29
O:SPXW241104P05740000,1730748900000,15.6,16.8,14.2,14.4,53,34
O:SPXW241104P05740000,1730749200000,13.45,16.3,12.8,15.8,40,24
O:SPXW241104P05740000,1730749500000,15.6,17.87,15.5,17.87,44,23
O:SPXW241104P05740000,1730749800000,16.9,16.98,14.56,16.98,35,16
O:SPXW241104P05740000,1730750100000,16.3,17.7,14.8,17.7,28,17
O:SPXW241104P05740000,1730750400000,17.9,19.51,17.15,19.1,82,30
O:SPXW241104P05740000,1730750700000,19.1,19.4,17.1,17.9,244,37
O:SPXW241104P05740000,1730751000000,18.9,21.34,18.71,21.34,51,28
O:SPXW241104P05740000,1730751300000,21.8,22.0,16.8,18.12,233,22
O:SPXW241104P05740000,1730751600000,20.23,20.23,18.15,18.15,10,7
O:SPXW241104P05740000,1730751900000,16.92,20.5,16.62,20.5,46,16
O:SPXW241104P05740000,1730752200000,21.34,24.89,20.4,24.35,81,22
O:SPXW241104P05740000,1730752500000,24.65,30.63,24.65,27.8,19,14
